summons_number,street_codes,house_number,source_street_name,violation_location,violation_precinct,precinct_borough,violation_location_borough,candidate_method,candidate_boroughs,display_valid_boroughs,validated_boroughs,suggested_borough,status,confidence,validation_method,geosupport_street_names,street_name_similarity,latitude,longitude,candidate_details
5604509930,76850,,SB University Ave @,,0,,,exact_code_tuple_ranked,Bronx|Manhattan|Brooklyn|Queens|Staten Island,Bronx,Bronx,Bronx,review,low,function_d,WEST TREMONT AVENUE,0.485,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""WEST TREMONT AVENUE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5604573085,74400,,NB University Ave @,,0,,,exact_code_tuple_ranked,Bronx|Manhattan|Brooklyn|Queens|Staten Island,Bronx,Bronx,Bronx,review,low,function_d,WEST  174 STREET,0.214,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""WEST  174 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5604564138,76850,,SB University Ave @,,0,,,exact_code_tuple_ranked,Bronx|Manhattan|Brooklyn|Queens|Staten Island,Bronx,Bronx,Bronx,review,low,function_d,WEST TREMONT AVENUE,0.485,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""WEST TREMONT AVENUE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5604535916,76850,,SB University Ave @,,0,,,exact_code_tuple_ranked,Bronx|Manhattan|Brooklyn|Queens|Staten Island,Bronx,Bronx,Bronx,review,low,function_d,WEST TREMONT AVENUE,0.485,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""WEST TREMONT AVENUE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5604615171,76850,,SB University Ave @,,0,,,exact_code_tuple_ranked,Bronx|Manhattan|Brooklyn|Queens|Staten Island,Bronx,Bronx,Bronx,review,low,function_d,WEST TREMONT AVENUE,0.485,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""WEST TREMONT AVENUE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5604566469,76850,,SB University Ave @,,0,,,exact_code_tuple_ranked,Bronx|Manhattan|Brooklyn|Queens|Staten Island,Bronx,Bronx,Bronx,review,low,function_d,WEST TREMONT AVENUE,0.485,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""WEST TREMONT AVENUE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5604610008,76850,,SB University Ave @,,0,,,exact_code_tuple_ranked,Bronx|Manhattan|Brooklyn|Queens|Staten Island,Bronx,Bronx,Bronx,review,low,function_d,WEST TREMONT AVENUE,0.485,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""WEST TREMONT AVENUE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5604636666,76850,,SB University Ave @,,0,,,exact_code_tuple_ranked,Bronx|Manhattan|Brooklyn|Queens|Staten Island,Bronx,Bronx,Bronx,review,low,function_d,WEST TREMONT AVENUE,0.485,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""WEST TREMONT AVENUE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5604625188,76850,,SB University Ave @,,0,,,exact_code_tuple_ranked,Bronx|Manhattan|Brooklyn|Queens|Staten Island,Bronx,Bronx,Bronx,review,low,function_d,WEST TREMONT AVENUE,0.485,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""WEST TREMONT AVENUE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5604611013,76850,,SB University Ave @,,0,,,exact_code_tuple_ranked,Bronx|Manhattan|Brooklyn|Queens|Staten Island,Bronx,Bronx,Bronx,review,low,function_d,WEST TREMONT AVENUE,0.485,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""WEST TREMONT AVENUE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5604623969,76850,,SB University Ave @,,0,,,exact_code_tuple_ranked,Bronx|Manhattan|Brooklyn|Queens|Staten Island,Bronx,Bronx,Bronx,review,low,function_d,WEST TREMONT AVENUE,0.485,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""WEST TREMONT AVENUE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5604502157,76850,,SB University Ave @,,0,,,exact_code_tuple_ranked,Bronx|Manhattan|Brooklyn|Queens|Staten Island,Bronx,Bronx,Bronx,review,low,function_d,WEST TREMONT AVENUE,0.485,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""WEST TREMONT AVENUE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5604610987,74400,,NB University Ave @,,0,,,exact_code_tuple_ranked,Bronx|Manhattan|Brooklyn|Queens|Staten Island,Bronx,Bronx,Bronx,review,low,function_d,WEST  174 STREET,0.214,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""WEST  174 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5604569641,74400,,NB University Ave @,,0,,,exact_code_tuple_ranked,Bronx|Manhattan|Brooklyn|Queens|Staten Island,Bronx,Bronx,Bronx,review,low,function_d,WEST  174 STREET,0.214,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""WEST  174 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5604515991,76850,,SB University Ave @,,0,,,exact_code_tuple_ranked,Bronx|Manhattan|Brooklyn|Queens|Staten Island,Bronx,Bronx,Bronx,review,low,function_d,WEST TREMONT AVENUE,0.485,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""WEST TREMONT AVENUE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
1494580044,17140|40404|40404,84-19,84 ST,102,102,Queens,Queens,exact_code_tuple_ranked,Queens|Brooklyn|Manhattan|Bronx|Staten Island,Queens|Brooklyn|Staten Island,Queens,Queens,review,low,precinct_geosupport_conflict,84 STREET,1.0,,,"[{""borough"":""Queens"",""display_ok"":true,""street_names"":[""84 STREET"","""",""""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;64;64;00""},{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""BAY   43 STREET"","""",""""],""location_ok"":true,""validation_method"":""address_1e"",""latitude"":""40.593630"",""longitude"":""-73.986879"",""grc"":""01""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""","""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64;64""},{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""","""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64;64""},{""borough"":""Staten Island"",""display_ok"":true,""street_names"":[""AVON LANE"","""",""""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;64;64;00""}]"
