summons_number,street_codes,house_number,source_street_name,violation_location,violation_precinct,precinct_borough,violation_location_borough,candidate_method,candidate_boroughs,display_valid_boroughs,validated_boroughs,suggested_borough,status,confidence,validation_method,geosupport_street_names,street_name_similarity,latitude,longitude,candidate_details,parsed_on_street,parsed_cross_street,name_valid_boroughs,intersection_valid_boroughs,review_suggested_borough,review_confidence,review_method
5700304880,09280,,SB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn|Bronx,Brooklyn|Bronx,,ambiguous,,,,0.0,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""54 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""ARMAND PLACE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",MELROSE AVE,E 1,Bronx,,Bronx,medium,parsed_street_function_1n
5700010628,09130,,SB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,Bronx|Brooklyn,Bronx|Brooklyn,,ambiguous,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""ARCHER STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""51 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",MELROSE AVE,E 1,Bronx,,Bronx,medium,parsed_street_function_1n
1494084168,14530|28830|35330,1114,AVE S,,0,,,exact_code_tuple_ranked,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn|Queens,Brooklyn|Queens,,ambiguous,,,,0.0,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""AVENUE S"",""CONEY ISLAND AVENUE"",""EAST   12 STREET""],""location_ok"":true,""validation_method"":""address_1e"",""latitude"":""40.603025"",""longitude"":""-73.961301"",""grc"":""00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""","""",""WEST   78 STREET""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;00;64""},{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""EAST  240 STREET"",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;00;64;64""},{""borough"":""Queens"",""display_ok"":true,""street_names"":[""SPARGO PARK"","""",""""],""location_ok"":true,""validation_method"":""address_1e"",""latitude"":""40.741465"",""longitude"":""-73.897307"",""grc"":""01""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""","""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64;64""}]",AVE S,,Brooklyn,,Brooklyn,medium,parsed_street_function_1n
5604896196,23130,,SB Webster Ave @ For,,0,,,exact_code_tuple_ranked,Brooklyn|Manhattan|Queens|Bronx|Staten Island,Brooklyn|Manhattan|Queens|Bronx,Brooklyn|Manhattan|Queens|Bronx,,ambiguous,,,,0.0,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""BRISTOL STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":true,""street_names"":[""HOWARD STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Queens"",""display_ok"":true,""street_names"":[""148 ROAD""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""D STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",WEBSTER AVE,FOR,Brooklyn|Bronx,,,,still_ambiguous
5700185714,10680,,NB Webster Ave @ E 1,,0,,,exact_code_tuple_ranked,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn|Manhattan|Bronx|Queens|Staten Island,,ambiguous,,,,0.0,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""82 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":true,""street_names"":[""G WASHINGTON BR EN W  179 ST""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""MAJOR DEEGAN EXPWY ET   12 NB""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Queens"",""display_ok"":true,""street_names"":[""GRAND CENTRAL PARKWAY ET   13 WB""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Staten Island"",""display_ok"":true,""street_names"":[""MORAN TOWING CORP PIER""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""}]",WEBSTER AVE,E 1,Brooklyn|Bronx|Staten Island,,,,still_ambiguous
5700147762,09280,,NB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn|Bronx,Brooklyn|Bronx,,ambiguous,,,,0.0,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""54 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""ARMAND PLACE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",MELROSE AVE,E 1,Bronx,,Bronx,medium,parsed_street_function_1n
5604876859,15920,,SB White Plains Rd @,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,Bronx|Brooklyn,Bronx|Brooklyn,,ambiguous,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""BRUCKNER BOULEVARD""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""BAY AVENUE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",WHITE PLAINS RD,,Bronx,,Bronx,medium,parsed_street_function_1n
5700260657,09280,,SB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn|Bronx,Brooklyn|Bronx,,ambiguous,,,,0.0,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""54 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""ARMAND PLACE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",MELROSE AVE,E 1,Bronx,,Bronx,medium,parsed_street_function_1n
5700185131,09280,,SB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn|Bronx,Brooklyn|Bronx,,ambiguous,,,,0.0,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""54 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""ARMAND PLACE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",MELROSE AVE,E 1,Bronx,,Bronx,medium,parsed_street_function_1n
1494084132,14230|35230|28830,1015,AVE M,,0,,,exact_code_tuple_ranked,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn|Queens,Brooklyn|Queens,,ambiguous,,,,0.0,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""AVENUE M"",""EAST   10 STREET"",""CONEY ISLAND AVENUE""],""location_ok"":true,""validation_method"":""address_1e"",""latitude"":""40.617554"",""longitude"":""-73.964218"",""grc"":""00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""WEST   73 STREET"",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;00;64;64""},{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""","""",""EAST  240 STREET""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;00;64""},{""borough"":""Queens"",""display_ok"":true,""street_names"":[""COURT SQUARE PARK"","""",""""],""location_ok"":true,""validation_method"":""address_1e"",""latitude"":""40.746347"",""longitude"":""-73.943494"",""grc"":""01""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""","""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64;64""}]",AVE M,,Brooklyn,,Brooklyn,medium,parsed_street_function_1n
5700051485,09680,,SB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,Bronx|Brooklyn,Bronx|Brooklyn,,ambiguous,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""AVENUE G""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""62 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",MELROSE AVE,E 1,Bronx,,Bronx,medium,parsed_street_function_1n
5700194405,09130,,SB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,Bronx|Brooklyn,Bronx|Brooklyn,,ambiguous,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""ARCHER STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""51 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",MELROSE AVE,E 1,Bronx,,Bronx,medium,parsed_street_function_1n
5604867214,74450,,NB University Ave @,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,Bronx|Brooklyn,Bronx|Brooklyn,,ambiguous,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""WEST  175 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""RYDER STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",UNIVERSITY AVE,,Bronx,,Bronx,medium,parsed_street_function_1n
5700063967,09280,,NB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn|Bronx,Brooklyn|Bronx,,ambiguous,,,,0.0,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""54 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""ARMAND PLACE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",MELROSE AVE,E 1,Bronx,,Bronx,medium,parsed_street_function_1n
5700142375,09130,,SB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,Bronx|Brooklyn,Bronx|Brooklyn,,ambiguous,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""ARCHER STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""51 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",MELROSE AVE,E 1,Bronx,,Bronx,medium,parsed_street_function_1n
